chr,start,end,id,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position
chr6,152863805,152864193,278855,152864048,152864067,9.6e-08,+,1,689,Distal,152864057
chr6,152897854,152898376,278862,152897982,152898001,3.14e-06,-,1,745,Distal,152897991
chr6,152948148,152948626,278867,152948366,152948385,7.36e-08,-,1,686,Distal,152948375
chr6,152953073,152953752,278870,152953323,152953342,2.46e-06,-,1,632,Distal,152953332
chr6,153024444,153024851,278887,153024592,153024611,1.21e-08,-,1,735,Intron,153024601
chr6,153231080,153231366,278948,153231217,153231236,4.96e-06,+,1,732,Distal,153231226
chr6,153312671,153312992,278963,153312820,153312839,4.75e-07,-,1,621,Distal,153312829
chr6,153512124,153512748,278999,N,N,N,N,N,679,Distal,153512436
chr6,153947764,153948176,279061,N,N,N,N,N,726,Distal,153947970
chr6,154154412,154154762,279103,154154557,154154576,3.91e-09,+,1,660,Exon,154154566
chr6,154156073,154156416,279104,154156192,154156211,7.69e-06,+,2,656,Exon,154156201
chr6,154276901,154278048,279135,154277438,154277457,3.12e-05,-,1,664,Intron,154277447
chr6,154370530,154370897,279167,154370715,154370734,7.58e-07,-,2,638,Distal,154370724
chr6,154675621,154675930,279275,154675796,154675815,1.91e-07,+,2,767,Distal,154675805
chr6,154733225,154733542,279283,154733347,154733366,3.92e-06,+,1,730,Promoter,154733356
chr6,154868088,154868608,279320,154868245,154868264,2.11e-06,+,1,675,Distal,154868254
chr6,154928383,154928660,279337,154928517,154928536,6.59e-07,+,1,729,Distal,154928526
chr6,155174726,155175084,279405,155174889,155174908,5.72e-06,-,1,697,Intron,155174898
chr6,155177374,155177684,279406,155177547,155177566,6.59e-07,+,1,639,Intron,155177556
chr6,155248358,155248766,279433,155248593,155248612,3.14e-06,-,1,698,Intron,155248602
chr6,155268068,155268463,279440,N,N,N,N,N,646,Intron,155268265
chr6,155327314,155327845,279457,155327687,155327706,5.37e-07,+,1,719,Distal,155327696
chr6,155530207,155530581,279518,155530418,155530437,1.12e-05,-,1,673,Distal,155530427
chr6,156564401,156564713,279700,156564558,156564577,2.03e-08,+,1,764,Distal,156564567
chr6,157034375,157034800,279885,157034645,157034664,9.14e-05,+,1,647,Intron,157034654
chr6,157045876,157046245,279891,157046032,157046051,2.82e-07,-,1,639,Intron,157046041
chr6,157184275,157184594,279942,157184420,157184439,1.72e-06,-,1,742,Exon,157184429
chr6,157274415,157275316,279988,157274864,157274883,6.18e-08,-,1,699,Distal,157274873
chr6,157314748,157315103,280010,157314854,157314873,2.37e-06,+,2,709,Intron,157314863
chr6,157597651,157598019,280111,157597764,157597783,5.98e-06,+,3,699,Intron,157597773
chr6,157667197,157667567,280129,157667347,157667366,1.39e-06,-,1,747,Intron,157667356
chr6,157756679,157756971,280157,157756812,157756831,2.22e-08,+,1,756,Distal,157756821
chr6,157873780,157874321,280201,157873915,157873934,2.79e-09,-,1,748,Intron,157873924
chr6,157947219,157947513,280228,157947362,157947381,6.82e-06,-,1,625,Distal,157947371
chr6,157981029,157981848,280241,157981718,157981737,8.97e-06,+,4,685,Promoter,157981727
chr6,158072189,158072457,280293,158072327,158072346,1.37e-07,-,1,747,Intron,158072336
chr6,158131889,158132274,280309,N,N,N,N,N,626,Intron,158132081
chr6,158205270,158205874,280327,158205463,158205482,7.91e-07,-,2,618,Distal,158205472
chr6,158214186,158214497,280330,158214331,158214350,9.76e-06,+,1,742,Distal,158214340
chr6,158220821,158221168,280331,158221038,158221057,1.16e-08,+,1,755,Distal,158221047
chr6,158518540,158518881,280426,158518723,158518742,1.51e-06,-,3,691,Distal,158518732
chr6,158605302,158605657,280453,N,N,N,N,N,720,Intron,158605479
chr6,158660222,158660608,280478,158660405,158660424,6.76e-06,+,1,704,Intron,158660414
chr6,158691406,158691840,280487,158691522,158691541,3.26e-06,-,1,702,Intron,158691531
chr6,158704188,158704646,280488,158704364,158704383,8.86e-08,+,2,752,Intron,158704373
chr6,158718518,158719059,280494,158718592,158718611,4.05e-05,-,2,677,Intron,158718601
chr6,159008543,159009079,280597,159008759,159008778,3.43e-07,+,1,654,Distal,159008768
chr6,159042531,159042908,280604,159042759,159042778,6.26e-08,+,1,758,Intron,159042768
chr6,159104050,159104525,280624,159104275,159104294,5.88e-06,-,1,755,Distal,159104284
chr6,159109846,159110302,280625,159110157,159110176,1.04e-05,-,1,693,Distal,159110166
chr6,159134786,159135055,280637,159134907,159134926,8.98e-07,-,1,759,Distal,159134916
chr6,159151242,159151588,280641,159151454,159151473,1.43e-07,-,1,736,Distal,159151463
chr6,159174312,159174664,280647,159174436,159174455,2.32e-05,+,2,749,Intron,159174445
chr6,159252887,159253544,280664,159253422,159253441,8.17e-06,-,3,701,Intron,159253431
chr6,159608950,159609331,280760,N,N,N,N,N,628,Distal,159609140
chr6,159654522,159655541,280770,159654723,159654742,4.25e-07,-,1,658,Distal,159654732
chr6,159691265,159691605,280775,159691417,159691436,4.42e-05,+,1,664,Promoter,159691426
chr6,159720321,159721055,280788,159720804,159720823,1.67e-07,+,1,636,Distal,159720813
chr6,159862954,159863683,280827,159863438,159863457,7.83e-07,+,2,656,Distal,159863447
chr6,159941492,159942105,280854,159941895,159941914,3.67e-07,-,3,652,Distal,159941904
chr6,160088391,160088785,280918,160088587,160088606,4.75e-06,+,1,694,Intron,160088596
chr6,160103350,160103681,280921,160103512,160103531,1.05e-05,-,2,625,Intron,160103521
chr6,160138236,160138548,280927,160138389,160138408,8.75e-06,+,2,723,Intron,160138398
chr6,160455981,160456258,281007,160456125,160456144,2.23e-07,-,1,757,Distal,160456134
chr6,160519907,160520182,281020,160520026,160520045,1.24e-07,+,1,760,Distal,160520035
chr6,160534197,160534510,281022,160534371,160534390,4.71e-08,-,2,752,Intron,160534380
chr6,160733095,160733396,281061,160733228,160733247,3.22e-05,+,1,711,Intron,160733237
chr6,160767304,160767756,281074,160767562,160767581,2.33e-07,-,2,646,Distal,160767571
chr6,160930707,160930997,281108,160930854,160930873,6.88e-08,+,2,720,Distal,160930863
chr6,160992800,160993112,281134,N,N,N,N,N,689,Promoter,160992956
chr6,161370811,161371117,281255,161370992,161371011,7.91e-07,-,1,735,Intron,161371001
chr6,161373903,161374168,281256,161374041,161374060,4.14e-06,-,1,750,Intron,161374050
chr6,161393827,161394147,281265,161393989,161394008,5.37e-07,+,1,689,Intron,161393998
chr6,161418446,161418738,281277,161418570,161418589,3.02e-07,+,1,681,Intron,161418579
chr6,161748805,161749191,281351,161748976,161748995,3.97e-07,+,1,644,Intron,161748985
chr6,162856763,162857245,281558,162856964,162856983,1.62e-06,+,1,618,Intron,162856973
chr6,163170281,163170677,281620,163170451,163170470,2.83e-06,+,2,712,Intron,163170460
chr6,163181195,163181529,281621,163181353,163181372,1.37e-05,+,1,653,Intron,163181362
chr6,163416712,163417149,281692,163416964,163416983,4.59e-05,+,1,652,Intron,163416973
chr6,163554717,163555022,281720,163554870,163554889,4.92e-06,-,1,685,Intron,163554879
chr6,163956659,163957002,281840,163956808,163956827,6.39e-07,-,1,749,Distal,163956817
chr6,164927588,164927931,282006,164927722,164927741,6.31e-09,-,1,750,Distal,164927731
chr6,165049408,165049784,282023,165049589,165049608,4.03e-08,-,1,619,Distal,165049598
chr6,165729356,165729861,282158,165729494,165729513,1.17e-06,+,1,707,Distal,165729503
chr6,165850416,165850758,282202,165850620,165850639,1.97e-09,-,1,753,Distal,165850629
chr6,165884850,165885191,282212,165885034,165885053,1.82e-07,+,1,733,Distal,165885043
chr6,166097912,166098242,282275,166098069,166098088,3.71e-07,-,2,709,Distal,166098078
chr6,166106123,166106429,282276,166106263,166106282,1.02e-05,-,1,743,Distal,166106272
chr6,166313229,166313586,282344,N,N,N,N,N,722,Distal,166313407
chr6,166381823,166382397,282366,166381982,166382001,3.61e-06,-,1,739,Promoter,166381991
chr6,166400822,166401143,282372,166400985,166401004,8.63e-08,-,1,745,Distal,166400994
chr6,166774830,166775529,282509,166775360,166775379,6.02e-08,+,3,743,Intron,166775369
chr6,166786718,166787047,282513,166786876,166786895,2.78e-08,+,1,706,Intron,166786885
chr6,166951385,166951700,282569,166951544,166951563,2.26e-06,-,1,722,Intron,166951553
chr6,166989653,166990026,282579,166989824,166989843,4.49e-07,-,1,690,Distal,166989833
chr6,166997778,166998202,282580,N,N,N,N,N,640,Promoter,166997990
chr6,167142143,167142602,282627,167142350,167142369,1.44e-06,-,1,728,Distal,167142359
chr6,167217914,167218764,282649,167218532,167218551,2.26e-08,+,1,645,Distal,167218541
chr6,167288668,167289267,282668,167288828,167288847,2.26e-08,-,1,721,Distal,167288837
chr6,167351396,167351715,282693,167351548,167351567,7.83e-07,-,1,720,Distal,167351557
chr6,167898742,167899239,282882,167898870,167898889,1.06e-05,-,1,646,Intron,167898879
chr6,167907904,167908415,282888,167908259,167908278,5.19e-08,+,1,617,Intron,167908268
chr6,167968105,167968489,282908,167968291,167968310,6.11e-07,-,1,633,Intron,167968300
chr6,168355972,168356488,283028,168356112,168356131,2.47e-08,-,2,619,Distal,168356121
chr6,168370132,168370660,283031,168370437,168370456,2.23e-09,+,2,711,Distal,168370446
chr6,168956710,168957243,283183,168957066,168957085,3.65e-06,+,2,731,Distal,168957075
chr7,321886,322453,283830,322268,322287,3.54e-08,+,2,733,Distal,322277
chr7,332618,332939,283833,332801,332820,1.68e-08,+,1,718,Distal,332810
chr7,774536,775052,284035,774677,774696,5.61e-07,-,2,739,Intron,774686
chr7,786429,786813,284037,786584,786603,1.22e-07,+,1,748,Distal,786593
chr7,873351,873639,284074,873491,873510,6.59e-07,-,1,762,Exon,873500
chr7,908822,909128,284091,908998,909017,9.26e-07,+,1,692,Intron,909007
chr7,993165,993586,284132,993330,993349,3.88e-07,+,2,763,Distal,993339
chr7,1044578,1045106,284158,1044709,1044728,3.57e-05,+,3,690,Promoter,1044718
chr7,1065658,1066069,284172,1065929,1065948,9.26e-07,-,1,749,Intron,1065938
chr7,1086914,1087637,284181,1087072,1087091,4.39e-09,+,1,755,Promoter,1087081
chr7,1169921,1170206,284210,1170047,1170066,2.2e-07,-,1,711,Distal,1170056
chr7,1176185,1176481,284212,1176291,1176310,2.37e-06,-,1,758,Distal,1176300
chr7,1176980,1177351,284213,1177204,1177223,3.52e-05,-,1,656,Distal,1177213
chr7,1182793,1183790,284214,1183643,1183662,7.66e-07,-,5,729,Distal,1183652
chr7,1193774,1194182,284217,1194024,1194043,6.59e-06,+,2,652,Distal,1194033
chr7,1225517,1225858,284227,1225669,1225688,8.43e-07,+,1,702,Distal,1225678
chr7,1412794,1413110,284283,1412963,1412982,5.41e-08,-,1,717,Distal,1412972
chr7,1432418,1432778,284291,1432639,1432658,3.81e-08,-,3,761,Distal,1432648
chr7,1473984,1474375,284311,1474203,1474222,6.69e-08,-,1,753,Exon,1474212
chr7,1504292,1504630,284318,1504496,1504515,6.59e-06,-,3,738,Promoter,1504505
chr7,1556248,1556598,284344,1556445,1556464,5.37e-07,-,5,645,Promoter,1556454
chr7,1579515,1579930,284352,1579662,1579681,5.19e-06,+,2,749,Intron,1579671
chr7,1664630,1665017,284382,1664957,1664976,3.82e-06,+,2,710,Distal,1664966
chr7,1758529,1758960,284419,1758743,1758762,7.34e-07,-,1,655,Distal,1758752
chr7,2104297,2104721,284578,2104460,2104479,7.56e-06,+,1,657,Intron,2104469
chr7,2209436,2209794,284633,2209648,2209667,1.57e-07,-,1,718,Intron,2209657
chr7,2247155,2247514,284645,2247322,2247341,4.7e-07,+,1,720,Intron,2247331
chr7,2347845,2348386,284685,2348166,2348185,1.21e-05,-,1,721,Distal,2348175
chr7,2364850,2365252,284689,2364995,2365014,5.54e-07,-,2,673,Intron,2365004
chr7,2431493,2431864,284718,2431527,2431546,6.14e-06,-,2,619,Intron,2431536
chr7,2451274,2451824,284724,2451569,2451588,3.39e-08,+,2,750,Distal,2451578
chr7,2468944,2469253,284729,2469088,2469107,3.04e-09,-,3,745,Distal,2469097
chr7,2477608,2477950,284733,2477785,2477804,1.62e-06,+,2,713,Promoter,2477794
chr7,2555170,2556227,284776,2555555,2555574,4.76e-05,+,1,665,Promoter,2555564
chr7,2567671,2568322,284781,2567800,2567819,1.36e-05,+,2,623,Intron,2567809
chr7,2670895,2671236,284828,2671085,2671104,4.86e-07,+,2,751,Distal,2671094
chr7,2680856,2681297,284832,2681055,2681074,2.82e-07,-,1,742,Promoter,2681064
chr7,2709602,2710171,284846,2709871,2709890,1.14e-06,-,3,704,Intron,2709880
chr7,2718980,2719262,284849,2719101,2719120,4.03e-06,-,3,678,Distal,2719110
chr7,2760496,2760941,284871,2760693,2760712,4.2e-05,-,1,636,Intron,2760702
chr7,2865059,2865367,284912,2865195,2865214,4.51e-08,+,1,758,Distal,2865204
chr7,2886973,2887318,284921,2887160,2887179,3.99e-05,+,1,740,Distal,2887169
chr7,3065713,3066016,284976,3065858,3065877,3.67e-07,+,2,685,Distal,3065867
chr7,3089283,3089830,284983,3089379,3089398,3.71e-05,+,5,660,Distal,3089388
chr7,3154863,3155528,285001,3155072,3155091,2.01e-06,-,1,715,Intron,3155081
chr7,3300732,3301137,285052,3300987,3301006,1.4e-05,+,1,708,Promoter,3300996
chr7,3482464,3482808,285124,3482590,3482609,2.48e-06,+,1,643,Intron,3482599
chr7,3897287,3897757,285291,3897613,3897632,4.49e-07,-,1,732,Intron,3897622
chr7,4479338,4479944,285490,4479582,4479601,5.05e-08,-,2,646,Distal,4479591
chr7,4610856,4611171,285525,4611021,4611040,1.01e-07,+,1,740,Distal,4611030
chr7,4631630,4631953,285531,4631786,4631805,2.97e-06,-,1,633,Distal,4631795
chr7,4641381,4642431,285533,4642179,4642198,1.09e-05,-,2,675,Distal,4642188
chr7,4753909,4754283,285569,4754055,4754074,6.66e-07,-,1,757,Intron,4754064
chr7,4791952,4792374,285576,4792244,4792263,2.03e-08,+,1,659,Exon,4792253
chr7,4798109,4798643,285578,4798276,4798295,4.29e-07,+,5,749,Distal,4798285
chr7,4830145,4830415,285585,4830244,4830263,1.44e-06,+,3,728,Intron,4830253
chr7,4883536,4884047,285603,4883874,4883893,1.35e-07,-,5,703,Promoter,4883883
chr7,4973642,4974129,285617,4973986,4974005,5.88e-06,+,1,761,Promoter,4973995
chr7,5085419,5085740,285646,5085608,5085627,2.29e-08,-,2,759,Distal,5085617
chr7,5140029,5140327,285654,5140173,5140192,4.54e-07,+,2,678,Intron,5140182
chr7,5174327,5174848,285661,5174719,5174738,1.02e-06,-,1,684,Distal,5174728
chr7,5240235,5240631,285685,5240357,5240376,1.69e-07,+,1,745,Distal,5240366
chr7,5366048,5366378,285719,5366196,5366215,2.79e-07,+,1,754,Intron,5366205
chr7,5450699,5451016,285758,5450860,5450879,3.11e-08,-,2,723,Distal,5450869
chr7,5486942,5487435,285767,5487057,5487076,9.47e-08,-,2,754,Intron,5487066
chr7,5494645,5494940,285769,5494784,5494803,4.49e-07,+,2,760,Promoter,5494793
chr7,5529583,5529873,285779,5529736,5529755,2.98e-08,+,1,735,Promoter,5529745
chr7,5558919,5559190,285790,5559041,5559060,1.37e-07,-,1,735,Distal,5559050
chr7,5563438,5563889,285792,5563741,5563760,8.52e-08,+,1,755,Distal,5563750
chr7,5665404,5665687,285844,5665553,5665572,1.31e-05,-,1,748,Intron,5665562
chr7,5677995,5678339,285846,5678188,5678207,2.44e-06,-,1,737,Intron,5678197
chr7,5704520,5704798,285860,5704644,5704663,2.61e-08,-,2,748,Intron,5704653
chr7,5781542,5782089,285882,5781685,5781704,5.88e-06,-,2,758,Promoter,5781694
chr7,5827736,5828091,285891,5827950,5827969,4.54e-07,-,1,674,Intron,5827959
chr7,5856436,5856769,285898,5856612,5856631,1.59e-06,+,1,713,Distal,5856621
chr7,5983974,5984597,285920,5984481,5984500,7.18e-05,-,2,717,Intron,5984490
chr7,5997258,5997536,285924,5997379,5997398,5.28e-06,+,1,712,Exon,5997388
chr7,6104327,6104983,285958,6104862,6104881,4.03e-06,-,5,619,Promoter,6104871
chr7,6160181,6160510,285973,6160350,6160369,1.12e-06,+,2,673,Intron,6160359
chr7,6323003,6323296,286055,6323155,6323174,1.04e-07,-,1,759,Distal,6323164
chr7,6348919,6349274,286060,6349107,6349126,7.98e-08,-,1,752,Promoter,6349116
chr7,6435601,6435964,286089,6435803,6435822,4.6e-07,-,1,762,Intron,6435812
chr7,6516379,6516711,286119,6516497,6516516,7.03e-07,+,2,756,Intron,6516506
chr7,6589525,6590100,286136,6589935,6589954,1.51e-07,+,3,693,Promoter,6589944
chr7,6602230,6602548,286138,6602415,6602434,7.12e-06,-,2,747,Intron,6602424
chr7,6857760,6858059,286196,6857890,6857909,1.53e-07,-,1,739,Distal,6857899
chr7,6930719,6931183,286215,6930923,6930942,3.24e-07,-,4,693,Distal,6930932
chr7,6938336,6938733,286217,6938495,6938514,3.59e-07,-,2,700,Distal,6938504
chr7,6953024,6953795,286219,6953631,6953650,4.76e-05,-,2,652,Distal,6953640
chr7,6965106,6965559,286224,6965230,6965249,1.4e-07,+,1,639,Distal,6965239
chr7,7103294,7104328,286260,7103549,7103568,1.24e-06,+,2,697,Distal,7103558
chr7,7181665,7182984,286276,7182683,7182702,5.15e-05,+,2,684,Promoter,7182692
chr7,7424363,7424706,286360,7424577,7424596,3.2e-06,+,2,735,Intron,7424586
chr7,7541410,7541863,286397,7541586,7541605,9.93e-06,-,1,664,Distal,7541595
chr7,7653611,7653949,286435,N,N,N,N,N,678,Intron,7653780
chr7,7681395,7681880,286446,N,N,N,N,N,659,Intron,7681637
chr7,8035694,8036279,286581,8036096,8036115,1.42e-05,-,1,657,Intron,8036105
chr7,8190206,8190694,286655,8190537,8190556,8.7e-07,-,1,693,Intron,8190546
chr7,8217495,8217840,286665,8217654,8217673,2.59e-07,-,1,658,Intron,8217663
chr7,8296004,8296400,286697,8296248,8296267,2.05e-07,-,1,721,Intron,8296257
chr7,8418690,8419030,286739,8418838,8418857,3.09e-07,+,1,691,Distal,8418847
chr7,8436930,8437227,286743,8437072,8437091,3.47e-07,+,1,680,Intron,8437081
chr7,8724052,8724563,286792,8724290,8724309,4.97e-07,-,1,660,Intron,8724299
chr7,10412369,10412744,287005,10412604,10412623,8.63e-08,-,1,649,Distal,10412613
chr7,10889338,10889635,287089,10889487,10889506,9.26e-05,-,1,718,Distal,10889496
chr7,11212086,11212648,287150,11212265,11212284,7.66e-07,-,1,728,Distal,11212274
chr7,11343571,11344170,287178,11344006,11344025,1.02e-06,-,1,696,Distal,11344015
chr7,11427705,11427991,287192,11427852,11427871,1.02e-07,+,1,676,Intron,11427861
chr7,12067186,12067822,287295,12067670,12067689,3.17e-06,+,1,715,Distal,12067679
chr7,12322274,12322831,287335,12322475,12322494,1.05e-06,-,1,671,Distal,12322484
chr7,12389137,12389420,287348,12389284,12389303,2.41e-06,+,1,713,Exon,12389293
chr7,12458578,12459106,287363,12458701,12458720,9.58e-05,+,1,672,Distal,12458710
chr7,12524835,12525232,287382,12524977,12524996,4.86e-07,+,1,627,Distal,12524986
chr7,12623928,12624254,287407,12624076,12624095,1.03e-05,-,2,682,Intron,12624085
chr7,12638902,12639309,287414,12639038,12639057,1.47e-06,+,1,619,Intron,12639047
chr7,12686642,12686978,287430,12686813,12686832,1.37e-07,-,1,718,Promoter,12686822
chr7,13262964,13263262,287569,13263130,13263149,6.25e-06,-,1,625,Distal,13263139
chr7,14457824,14458155,287781,14458013,14458032,5.88e-09,-,1,739,Intron,14458022
chr7,14691587,14691984,287809,14691807,14691826,5.19e-07,-,1,730,Intron,14691816
